ORTHOLOG_GRP	NUM_MISSING	ALL_SINGLE	Anasp1	Neosp1	Orpsp1_1	Pirfi3
ORTHO_8294	1	yes	1	1	1	0
ORTHO_8295	1	yes	1	1	1	0
ORTHO_8296	1	yes	1	1	1	0
ORTHO_8297	1	yes	1	1	1	0
ORTHO_8299	1	yes	1	1	1	0
ORTHO_8302	1	yes	1	1	1	0
ORTHO_8303	1	yes	1	1	1	0
ORTHO_8306	1	yes	1	1	1	0
ORTHO_8307	1	yes	1	1	1	0
ORTHO_8367	1	yes	1	1	1	0
ORTHO_8368	1	yes	1	1	1	0
ORTHO_8369	1	yes	1	1	1	0
ORTHO_8371	1	yes	1	1	1	0
ORTHO_8372	1	yes	1	1	1	0
ORTHO_8373	1	yes	1	1	1	0
ORTHO_8374	1	yes	1	1	1	0
ORTHO_8375	1	yes	1	1	1	0
ORTHO_8376	1	yes	1	1	1	0
ORTHO_8377	1	yes	1	1	1	0
ORTHO_8378	1	yes	1	1	1	0
ORTHO_8379	1	yes	1	1	1	0
ORTHO_8380	1	yes	1	1	1	0
ORTHO_8381	1	yes	1	1	1	0
ORTHO_8382	1	yes	1	1	1	0
ORTHO_8383	1	yes	1	1	1	0
ORTHO_8384	1	yes	1	1	1	0
ORTHO_8385	1	yes	1	1	1	0
ORTHO_8386	1	yes	1	1	1	0
ORTHO_8388	1	yes	1	1	1	0
ORTHO_8389	1	yes	1	1	1	0
ORTHO_8390	1	yes	1	1	1	0
ORTHO_8391	1	yes	1	1	1	0
ORTHO_8392	1	yes	1	1	1	0
ORTHO_8393	1	yes	1	1	1	0
ORTHO_8394	1	yes	1	1	1	0
ORTHO_8395	1	yes	1	1	1	0
ORTHO_8396	1	yes	1	1	1	0
ORTHO_8397	1	yes	1	1	1	0
ORTHO_8398	1	yes	1	1	1	0
ORTHO_8399	1	yes	1	1	1	0
ORTHO_8400	1	yes	1	1	1	0
ORTHO_8401	1	yes	1	1	1	0
ORTHO_8402	1	yes	1	1	1	0
ORTHO_8403	1	yes	1	1	1	0
ORTHO_8404	1	yes	1	1	1	0
ORTHO_8405	1	yes	1	1	1	0
