ORTHOMCL	Neosp1	Orpsp1_1	Anasp1	Pirfi3	DOMAINS
ORTHO_09102	0	0	1	1	
ORTHO_09103	0	1	0	1	
ORTHO_09104	0	1	0	1	
ORTHO_09105	1	0	0	1	
ORTHO_09106	0	0	1	1	
ORTHO_09107	0	0	1	1	
ORTHO_09108	1	0	0	1	
ORTHO_09109	0	0	1	1	
ORTHO_09110	1	1	0	0	
ORTHO_09111	0	1	0	1	
ORTHO_09112	0	1	0	1	
ORTHO_09113	0	0	1	1	
ORTHO_09114	0	0	1	1	
ORTHO_09115	0	0	1	1	
ORTHO_09116	0	1	0	1	
ORTHO_09117	1	0	0	1	
ORTHO_09118	0	0	1	1	
ORTHO_09119	0	1	0	1	
ORTHO_09120	0	0	1	1	
ORTHO_09121	1	0	0	1	
ORTHO_09122	1	0	0	1	
ORTHO_09123	0	1	0	1	
ORTHO_09124	0	0	1	1	
ORTHO_09125	0	0	1	1	
ORTHO_09126	0	1	0	1	
ORTHO_09127	0	1	0	1	
ORTHO_09128	1	0	0	1	
ORTHO_09129	0	0	1	1	
ORTHO_09130	1	0	0	1	
ORTHO_09131	1	0	0	1	
ORTHO_09132	0	0	1	1	
ORTHO_09133	0	1	0	1	
ORTHO_09134	0	1	0	1	
ORTHO_09135	0	1	0	1	
ORTHO_09136	0	1	0	1	
ORTHO_09137	0	1	0	1	
ORTHO_09138	1	0	0	1	
ORTHO_09139	0	2	0	0	
ORTHO_09140	1	0	0	1	
ORTHO_09141	0	1	0	1	
ORTHO_09142	1	0	0	1	
ORTHO_09143	0	0	1	1	
ORTHO_09144	0	1	0	1	
ORTHO_09145	1	0	0	1	
ORTHO_09146	0	0	1	1	
ORTHO_09147	0	0	1	1	
ORTHO_09148	1	0	0	1	
ORTHO_09149	1	0	0	1	
ORTHO_09150	1	0	0	1	
ORTHO_09151	0	0	1	1	
ORTHO_09152	0	1	0	1	
ORTHO_09153	0	1	0	1	
ORTHO_09154	1	1	0	0	
ORTHO_09155	0	0	1	1	
ORTHO_09156	0	1	0	1	
ORTHO_09157	0	0	1	1	
ORTHO_09158	0	0	1	1	
ORTHO_09159	1	0	0	1	
ORTHO_09160	0	0	1	1	
ORTHO_09161	0	0	1	1	
ORTHO_09162	0	0	1	1	
ORTHO_09163	0	1	0	1	
ORTHO_09164	1	0	0	1	
ORTHO_09165	1	0	0	1	
ORTHO_09166	0	1	0	1	
ORTHO_09167	1	0	0	1	
ORTHO_09168	0	1	0	1	
ORTHO_09169	0	1	0	1	
ORTHO_09170	1	0	1	0	
ORTHO_09171	1	0	0	1	
ORTHO_09172	0	1	0	1	
ORTHO_09173	0	2	0	0	
ORTHO_09174	0	2	0	0	
ORTHO_09175	0	2	0	0	
ORTHO_09176	0	2	0	0	
ORTHO_09177	0	2	0	0	
ORTHO_09178	0	2	0	0	
ORTHO_09179	0	2	0	0	
ORTHO_09180	0	2	0	0	
ORTHO_09181	0	2	0	0	
ORTHO_09182	0	2	0	0	
ORTHO_09183	0	2	0	0	
ORTHO_09184	0	2	0	0	
ORTHO_09185	0	2	0	0	
ORTHO_09186	0	2	0	0	
ORTHO_09187	0	2	0	0	
ORTHO_09188	0	2	0	0	
ORTHO_09189	0	2	0	0	
ORTHO_09190	0	2	0	0	
ORTHO_09191	0	2	0	0	
ORTHO_09192	0	2	0	0	
ORTHO_09193	0	2	0	0	
ORTHO_09194	0	2	0	0	
ORTHO_09195	0	2	0	0	
ORTHO_09196	0	2	0	0	
ORTHO_09197	0	2	0	0	
ORTHO_09198	0	2	0	0	
ORTHO_09199	0	2	0	0	
ORTHO_09200	0	2	0	0	
ORTHO_09201	0	2	0	0	
ORTHO_09202	0	2	0	0	
ORTHO_09203	0	2	0	0	
ORTHO_09204	0	2	0	0	
ORTHO_09205	0	2	0	0	
ORTHO_09206	0	2	0	0	
ORTHO_09207	0	2	0	0	
ORTHO_09208	0	2	0	0	
ORTHO_09209	0	2	0	0	
ORTHO_09210	0	2	0	0	
ORTHO_09211	0	2	0	0	
ORTHO_09212	0	2	0	0	
ORTHO_09213	0	2	0	0	
ORTHO_09214	0	2	0	0	
ORTHO_09215	0	2	0	0	
ORTHO_09216	0	2	0	0	
ORTHO_09217	0	2	0	0	
ORTHO_09218	0	2	0	0	
ORTHO_09219	0	2	0	0	
ORTHO_09220	0	2	0	0	
ORTHO_09221	0	2	0	0	
ORTHO_09222	0	2	0	0	
ORTHO_09223	0	2	0	0	
ORTHO_09224	0	2	0	0	
ORTHO_09225	0	2	0	0	
ORTHO_09226	0	2	0	0	
ORTHO_09227	0	2	0	0	
ORTHO_09228	0	2	0	0	
ORTHO_09229	0	2	0	0	
ORTHO_09230	0	2	0	0	
ORTHO_09231	0	2	0	0	
ORTHO_09232	0	2	0	0	
ORTHO_09233	0	2	0	0	
ORTHO_09234	0	2	0	0	
ORTHO_09235	0	2	0	0	
ORTHO_09236	0	2	0	0	
ORTHO_09237	0	2	0	0	
ORTHO_09238	0	2	0	0	
ORTHO_09239	0	2	0	0	
ORTHO_09240	0	2	0	0	
ORTHO_09241	0	2	0	0	
ORTHO_09242	0	2	0	0	
ORTHO_09243	0	2	0	0	
ORTHO_09244	0	2	0	0	
ORTHO_09245	0	2	0	0	
ORTHO_09246	0	2	0	0	
ORTHO_09247	0	2	0	0	
ORTHO_09248	0	2	0	0	
ORTHO_09249	0	2	0	0	
ORTHO_09250	0	2	0	0	
ORTHO_09251	0	2	0	0	
ORTHO_09252	0	2	0	0	
ORTHO_09253	0	2	0	0	
ORTHO_09254	0	2	0	0	
ORTHO_09255	0	2	0	0	
ORTHO_09256	0	2	0	0	
ORTHO_09257	0	2	0	0	
ORTHO_09258	0	2	0	0	
ORTHO_09259	0	2	0	0	
ORTHO_09260	0	2	0	0	
ORTHO_09261	0	2	0	0	
ORTHO_09262	0	2	0	0	
ORTHO_09263	0	2	0	0	
ORTHO_09264	0	2	0	0	
ORTHO_09265	0	2	0	0	
ORTHO_09266	0	2	0	0	
ORTHO_09267	0	2	0	0	
ORTHO_09268	0	2	0	0	
ORTHO_09269	0	2	0	0	
ORTHO_09270	0	2	0	0	
ORTHO_09271	0	2	0	0	
ORTHO_09272	0	2	0	0	
ORTHO_09273	0	2	0	0	
ORTHO_09274	0	2	0	0	
ORTHO_09275	0	2	0	0	
ORTHO_09276	0	2	0	0	
ORTHO_09277	0	2	0	0	
ORTHO_09278	0	2	0	0	
ORTHO_09279	0	2	0	0	
ORTHO_09280	0	2	0	0	
ORTHO_09281	0	2	0	0	
ORTHO_09282	0	2	0	0	
ORTHO_09283	0	2	0	0	
ORTHO_09284	0	2	0	0	
ORTHO_09285	0	2	0	0	
ORTHO_09286	0	2	0	0	
ORTHO_09287	0	2	0	0	
ORTHO_09288	0	2	0	0	
ORTHO_09289	0	2	0	0	
ORTHO_09290	0	2	0	0	
ORTHO_09291	0	2	0	0	
ORTHO_09292	0	2	0	0	
ORTHO_09293	0	2	0	0	
ORTHO_09294	0	2	0	0	
ORTHO_09295	0	2	0	0	
ORTHO_09296	0	2	0	0	
ORTHO_09297	0	2	0	0	
ORTHO_09298	0	2	0	0	
ORTHO_09299	0	2	0	0	
ORTHO_09300	0	2	0	0	
ORTHO_09301	0	2	0	0	
ORTHO_09302	0	2	0	0	
ORTHO_09303	0	2	0	0	
ORTHO_09304	0	2	0	0	
ORTHO_09305	0	2	0	0	
ORTHO_09306	0	2	0	0	
ORTHO_09307	0	2	0	0	
ORTHO_09308	0	2	0	0	
ORTHO_09309	0	2	0	0	
ORTHO_09310	0	2	0	0	
ORTHO_09311	0	2	0	0	
ORTHO_09312	0	2	0	0	
ORTHO_09313	0	2	0	0	
ORTHO_09314	0	2	0	0	
ORTHO_09315	0	2	0	0	
ORTHO_09316	0	2	0	0	
ORTHO_09317	0	2	0	0	
ORTHO_09318	0	2	0	0	
ORTHO_09319	0	2	0	0	
ORTHO_09320	0	2	0	0	
ORTHO_09321	0	2	0	0	
ORTHO_09322	0	2	0	0	
ORTHO_09323	0	2	0	0	
ORTHO_09324	0	2	0	0	
ORTHO_09325	0	2	0	0	
ORTHO_09326	0	2	0	0	
ORTHO_09327	0	2	0	0	
ORTHO_09328	0	2	0	0	
ORTHO_09329	0	2	0	0	
ORTHO_09330	0	2	0	0	
ORTHO_09331	0	2	0	0	
ORTHO_09332	0	2	0	0	
ORTHO_09333	0	2	0	0	
ORTHO_09334	0	2	0	0	
ORTHO_09335	0	2	0	0	
ORTHO_09336	0	2	0	0	
ORTHO_09337	0	2	0	0	
ORTHO_09338	0	2	0	0	
ORTHO_09339	0	2	0	0	
ORTHO_09340	0	2	0	0	
ORTHO_09341	0	2	0	0	
ORTHO_09342	0	2	0	0	
ORTHO_09343	0	2	0	0	
ORTHO_09344	0	2	0	0	
ORTHO_09345	0	2	0	0	
ORTHO_09346	0	2	0	0	
ORTHO_09347	0	2	0	0	
ORTHO_09348	0	2	0	0	
ORTHO_09349	0	2	0	0	
ORTHO_09350	0	2	0	0	
ORTHO_09351	0	2	0	0	
ORTHO_09352	0	2	0	0	
ORTHO_09353	0	2	0	0	
ORTHO_09354	0	2	0	0	
ORTHO_09355	0	2	0	0	
ORTHO_09356	0	2	0	0	
ORTHO_09357	0	2	0	0	
ORTHO_09358	0	2	0	0	
ORTHO_09359	0	2	0	0	
ORTHO_09360	0	2	0	0	
ORTHO_09361	0	2	0	0	
ORTHO_09362	0	2	0	0	
ORTHO_09363	0	2	0	0	
ORTHO_09364	0	2	0	0	
ORTHO_09365	0	2	0	0	
ORTHO_09366	0	2	0	0	
ORTHO_09367	0	2	0	0	
ORTHO_09368	0	2	0	0	
ORTHO_09369	0	2	0	0	
ORTHO_09370	0	2	0	0	
ORTHO_09371	0	2	0	0	
ORTHO_09372	0	2	0	0	
ORTHO_09373	0	2	0	0	
ORTHO_09374	0	2	0	0	
ORTHO_09375	0	2	0	0	
ORTHO_09376	0	2	0	0	
ORTHO_09377	0	2	0	0	
ORTHO_09378	0	2	0	0	
ORTHO_09379	0	2	0	0	
ORTHO_09380	0	2	0	0	
ORTHO_09381	0	2	0	0	
ORTHO_09382	0	2	0	0	
ORTHO_09383	0	2	0	0	
ORTHO_09384	0	2	0	0	
ORTHO_09385	0	2	0	0	
ORTHO_09386	0	2	0	0	
ORTHO_09387	0	2	0	0	
ORTHO_09388	0	2	0	0	
ORTHO_09389	0	2	0	0	
ORTHO_09390	0	2	0	0	
ORTHO_09391	0	2	0	0	
ORTHO_09392	0	2	0	0	
ORTHO_09393	0	2	0	0	
ORTHO_09394	0	2	0	0	
ORTHO_09395	0	2	0	0	
ORTHO_09396	0	2	0	0	
ORTHO_09397	0	2	0	0	
ORTHO_09398	0	2	0	0	
ORTHO_09399	0	2	0	0	
ORTHO_09400	0	2	0	0	
ORTHO_09401	0	2	0	0	
ORTHO_09402	0	2	0	0	
ORTHO_09403	0	2	0	0	
ORTHO_09404	0	2	0	0	
ORTHO_09405	0	2	0	0	
ORTHO_09406	0	2	0	0	
ORTHO_09407	0	2	0	0	
ORTHO_09408	0	2	0	0	
ORTHO_09409	0	2	0	0	
ORTHO_09410	0	2	0	0	
ORTHO_09411	0	2	0	0	
ORTHO_09412	0	2	0	0	
ORTHO_09413	0	2	0	0	
ORTHO_09414	0	2	0	0	
ORTHO_09415	0	2	0	0	
ORTHO_09416	0	2	0	0	
ORTHO_09417	0	2	0	0	
ORTHO_09418	0	2	0	0	
ORTHO_09419	0	2	0	0	
ORTHO_09420	0	2	0	0	
ORTHO_09421	0	2	0	0	
ORTHO_09422	0	2	0	0	
ORTHO_09423	0	2	0	0	
ORTHO_09424	0	2	0	0	
ORTHO_09425	0	2	0	0	
ORTHO_09426	0	2	0	0	
ORTHO_09427	0	2	0	0	
ORTHO_09428	0	2	0	0	
ORTHO_09429	0	2	0	0	
ORTHO_09430	0	2	0	0	
ORTHO_09431	0	2	0	0	
ORTHO_09432	0	2	0	0	
ORTHO_09433	0	2	0	0	
ORTHO_09434	0	2	0	0	
ORTHO_09435	0	2	0	0	
ORTHO_09436	0	2	0	0	
ORTHO_09437	0	2	0	0	
ORTHO_09438	0	2	0	0	
ORTHO_09439	0	2	0	0	
ORTHO_09440	0	2	0	0	
ORTHO_09441	0	2	0	0	
ORTHO_09442	0	2	0	0	
ORTHO_09443	0	2	0	0	
ORTHO_09444	0	2	0	0	
ORTHO_09445	0	2	0	0	
ORTHO_09446	0	2	0	0	
ORTHO_09447	0	2	0	0	
ORTHO_09448	0	2	0	0	
ORTHO_09449	0	2	0	0	
ORTHO_09450	0	2	0	0	
ORTHO_09451	0	2	0	0	
ORTHO_09452	0	2	0	0	
ORTHO_09453	0	2	0	0	
ORTHO_09454	0	2	0	0	
ORTHO_09455	0	2	0	0	
ORTHO_09456	0	2	0	0	
ORTHO_09457	0	2	0	0	
ORTHO_09458	0	2	0	0	
ORTHO_09459	0	2	0	0	
ORTHO_09460	0	2	0	0	
ORTHO_09461	0	2	0	0	
ORTHO_09462	0	2	0	0	
ORTHO_09463	0	2	0	0	
ORTHO_09464	0	2	0	0	
ORTHO_09465	0	2	0	0	
ORTHO_09466	0	2	0	0	
ORTHO_09467	0	2	0	0	
ORTHO_09468	0	2	0	0	
ORTHO_09469	0	2	0	0	
ORTHO_09470	0	2	0	0	
ORTHO_09471	0	2	0	0	
ORTHO_09472	0	2	0	0	
ORTHO_09473	0	2	0	0	
ORTHO_09474	0	2	0	0	
ORTHO_09475	0	2	0	0	
ORTHO_09476	0	2	0	0	
ORTHO_09477	0	2	0	0	
ORTHO_09478	0	2	0	0	
ORTHO_09479	0	2	0	0	
ORTHO_09480	0	2	0	0	
ORTHO_09481	0	2	0	0	
ORTHO_09482	0	2	0	0	
ORTHO_09483	0	2	0	0	
ORTHO_09484	0	2	0	0	
ORTHO_09485	0	2	0	0	
ORTHO_09486	0	2	0	0	
ORTHO_09487	0	2	0	0	
ORTHO_09488	0	2	0	0	
ORTHO_09489	0	2	0	0	
ORTHO_09490	0	2	0	0	
ORTHO_09491	0	2	0	0	
ORTHO_09492	0	2	0	0	
ORTHO_09493	0	2	0	0	
ORTHO_09494	0	2	0	0	
ORTHO_09495	0	2	0	0	
ORTHO_09496	0	2	0	0	
ORTHO_09497	0	2	0	0	
ORTHO_09498	0	2	0	0	
ORTHO_09499	0	2	0	0	
ORTHO_09500	0	2	0	0	
ORTHO_09501	0	2	0	0	
ORTHO_09502	0	2	0	0	
ORTHO_09503	0	2	0	0	
ORTHO_09504	0	2	0	0	
ORTHO_09505	0	2	0	0	
ORTHO_09506	0	2	0	0	
ORTHO_09507	0	2	0	0	
ORTHO_09508	0	2	0	0	
ORTHO_09509	0	2	0	0	
ORTHO_09510	0	2	0	0	
ORTHO_09511	0	2	0	0	
ORTHO_09512	0	2	0	0	
ORTHO_09513	0	2	0	0	
ORTHO_09514	0	2	0	0	
ORTHO_09515	0	2	0	0	
ORTHO_09516	0	2	0	0	
ORTHO_09517	0	2	0	0	
ORTHO_09518	0	2	0	0	
ORTHO_09519	0	2	0	0	
ORTHO_09520	0	2	0	0	
ORTHO_09521	0	2	0	0	
ORTHO_09522	0	2	0	0	
ORTHO_09523	0	2	0	0	
ORTHO_09524	0	2	0	0	
ORTHO_09525	0	2	0	0	
ORTHO_09526	0	2	0	0	
ORTHO_09527	0	2	0	0	
ORTHO_09528	0	2	0	0	
ORTHO_09529	0	2	0	0	
ORTHO_09530	0	2	0	0	
ORTHO_09531	0	2	0	0	
ORTHO_09532	0	2	0	0	
ORTHO_09533	0	2	0	0	
ORTHO_09534	0	2	0	0	
ORTHO_09535	0	2	0	0	
ORTHO_09536	0	2	0	0	
ORTHO_09537	0	2	0	0	
ORTHO_09538	0	2	0	0	
ORTHO_09539	0	2	0	0	
ORTHO_09540	0	2	0	0	
ORTHO_09541	0	2	0	0	
ORTHO_09542	0	2	0	0	
ORTHO_09543	0	2	0	0	
ORTHO_09544	0	2	0	0	
ORTHO_09545	0	2	0	0	
ORTHO_09546	0	2	0	0	
ORTHO_09547	0	2	0	0	
ORTHO_09548	0	2	0	0	
ORTHO_09549	0	2	0	0	
ORTHO_09550	0	2	0	0	
ORTHO_09551	0	2	0	0	
ORTHO_09552	0	2	0	0	
ORTHO_09553	0	2	0	0	
ORTHO_09554	0	2	0	0	
ORTHO_09555	0	2	0	0	
ORTHO_09556	0	2	0	0	
ORTHO_09557	0	2	0	0	
ORTHO_09558	0	2	0	0	
ORTHO_09559	0	2	0	0	
ORTHO_09560	0	2	0	0	
ORTHO_09561	0	2	0	0	
ORTHO_09562	0	2	0	0	
ORTHO_09563	0	2	0	0	
ORTHO_09564	0	2	0	0	
ORTHO_09565	0	2	0	0	
ORTHO_09566	0	2	0	0	
ORTHO_09567	0	2	0	0	
ORTHO_09568	0	2	0	0	
ORTHO_09569	0	2	0	0	
ORTHO_09570	0	2	0	0	
ORTHO_09571	0	2	0	0	
ORTHO_09572	0	2	0	0	
ORTHO_09573	0	2	0	0	
ORTHO_09574	0	2	0	0	
ORTHO_09575	0	2	0	0	
ORTHO_09576	0	2	0	0	
ORTHO_09577	0	2	0	0	
ORTHO_09578	0	2	0	0	
ORTHO_09579	0	2	0	0	
ORTHO_09580	0	2	0	0	
ORTHO_09581	0	2	0	0	
ORTHO_09582	0	2	0	0	
ORTHO_09583	0	2	0	0	
ORTHO_09584	0	2	0	0	
ORTHO_09585	0	2	0	0	
ORTHO_09586	0	2	0	0	
ORTHO_09587	0	2	0	0	
ORTHO_09588	0	2	0	0	
ORTHO_09589	0	2	0	0	
ORTHO_09590	0	2	0	0	
ORTHO_09591	0	2	0	0	
ORTHO_09592	0	2	0	0	
ORTHO_09593	0	2	0	0	
ORTHO_09594	0	2	0	0	
ORTHO_09595	0	2	0	0	
ORTHO_09596	0	2	0	0	
ORTHO_09597	0	2	0	0	
ORTHO_09598	0	2	0	0	
ORTHO_09599	0	2	0	0	
ORTHO_09600	0	2	0	0	
ORTHO_09601	0	2	0	0	
ORTHO_09602	0	2	0	0	
ORTHO_09603	0	2	0	0	
ORTHO_09604	0	2	0	0	
ORTHO_09605	0	2	0	0	
ORTHO_09606	0	2	0	0	
ORTHO_09607	0	2	0	0	
ORTHO_09608	0	2	0	0	
ORTHO_09609	0	2	0	0	
ORTHO_09610	0	2	0	0	
ORTHO_09611	0	2	0	0	
ORTHO_09612	0	2	0	0	
ORTHO_09613	0	2	0	0	
ORTHO_09614	0	2	0	0	
ORTHO_09615	0	2	0	0	
ORTHO_09616	0	2	0	0	
ORTHO_09617	0	2	0	0	
ORTHO_09618	0	2	0	0	
ORTHO_09619	0	2	0	0	
ORTHO_09620	0	2	0	0	
ORTHO_09621	0	2	0	0	
ORTHO_09622	0	2	0	0	
ORTHO_09623	0	2	0	0	
ORTHO_09624	0	2	0	0	
ORTHO_09625	0	2	0	0	
ORTHO_09626	0	2	0	0	
ORTHO_09627	0	2	0	0	
ORTHO_09628	0	2	0	0	
ORTHO_09629	0	2	0	0	
ORTHO_09630	0	2	0	0	
ORTHO_09631	0	2	0	0	
ORTHO_09632	0	2	0	0	
ORTHO_09633	0	2	0	0	
ORTHO_09634	0	2	0	0	
ORTHO_09635	0	2	0	0	
ORTHO_09636	0	2	0	0	
ORTHO_09637	0	2	0	0	
ORTHO_09638	0	2	0	0	
ORTHO_09639	0	2	0	0	
ORTHO_09640	0	2	0	0	
ORTHO_09641	0	2	0	0	
ORTHO_09642	0	2	0	0	
ORTHO_09643	0	2	0	0	
ORTHO_09644	0	2	0	0	
ORTHO_09645	0	2	0	0	
ORTHO_09646	0	2	0	0	
ORTHO_09647	0	2	0	0	
ORTHO_09648	0	2	0	0	
ORTHO_09649	0	2	0	0	
ORTHO_09650	0	2	0	0	
ORTHO_09651	0	2	0	0	
ORTHO_09652	0	2	0	0	
ORTHO_09653	0	2	0	0	
ORTHO_09654	0	2	0	0	
ORTHO_09655	0	2	0	0	
ORTHO_09656	0	2	0	0	
ORTHO_09657	0	2	0	0	
ORTHO_09658	0	2	0	0	
ORTHO_09659	0	2	0	0	
ORTHO_09660	0	2	0	0	
ORTHO_09661	0	2	0	0	
ORTHO_09662	0	2	0	0	
ORTHO_09663	0	2	0	0	
ORTHO_09664	0	2	0	0	
ORTHO_09665	0	2	0	0	
ORTHO_09666	0	2	0	0	
ORTHO_09667	0	2	0	0	
ORTHO_09668	0	2	0	0	
ORTHO_09669	0	2	0	0	
ORTHO_09670	0	2	0	0	
ORTHO_09671	0	2	0	0	
ORTHO_09672	0	2	0	0	
ORTHO_09673	0	2	0	0	
ORTHO_09674	0	2	0	0	
ORTHO_09675	0	2	0	0	
ORTHO_09676	0	2	0	0	
ORTHO_09677	0	2	0	0	
ORTHO_09678	0	2	0	0	
ORTHO_09679	0	2	0	0	
ORTHO_09680	0	2	0	0	
ORTHO_09681	0	2	0	0	
ORTHO_09682	0	2	0	0	
ORTHO_09683	0	2	0	0	
ORTHO_09684	0	2	0	0	
ORTHO_09685	0	2	0	0	
ORTHO_09686	0	2	0	0	
ORTHO_09687	0	2	0	0	
ORTHO_09688	0	2	0	0	
ORTHO_09689	0	2	0	0	
ORTHO_09690	0	2	0	0	
ORTHO_09691	0	2	0	0	
ORTHO_09692	0	2	0	0	
ORTHO_09693	0	2	0	0	
ORTHO_09694	0	2	0	0	
ORTHO_09695	0	2	0	0	
ORTHO_09696	0	2	0	0	
ORTHO_09697	0	2	0	0	
ORTHO_09698	0	2	0	0	
ORTHO_09699	0	2	0	0	
ORTHO_09700	0	2	0	0	
ORTHO_09701	0	2	0	0	
ORTHO_09702	0	2	0	0	
ORTHO_09703	0	2	0	0	
ORTHO_09704	0	2	0	0	
ORTHO_09705	0	2	0	0	
ORTHO_09706	0	2	0	0	
ORTHO_09707	0	2	0	0	
ORTHO_09708	0	2	0	0	
ORTHO_09709	0	2	0	0	
ORTHO_09710	0	2	0	0	
ORTHO_09711	0	2	0	0	
ORTHO_09712	0	2	0	0	
ORTHO_09713	0	2	0	0	
ORTHO_09714	0	2	0	0	
ORTHO_09715	0	2	0	0	
ORTHO_09716	0	2	0	0	
ORTHO_09717	0	2	0	0	
ORTHO_09718	0	2	0	0	
ORTHO_09719	0	2	0	0	
ORTHO_09720	0	2	0	0	
ORTHO_09721	0	2	0	0	
ORTHO_09722	0	2	0	0	
ORTHO_09723	0	2	0	0	
ORTHO_09724	0	2	0	0	
ORTHO_09725	0	2	0	0	
ORTHO_09726	0	2	0	0	
ORTHO_09727	0	2	0	0	
ORTHO_09728	0	2	0	0	
ORTHO_09729	0	2	0	0	
ORTHO_09730	0	2	0	0	
ORTHO_09731	0	2	0	0	
ORTHO_09732	0	2	0	0	
ORTHO_09733	0	2	0	0	
ORTHO_09734	0	2	0	0	
ORTHO_09735	0	2	0	0	
ORTHO_09736	0	2	0	0	
ORTHO_09737	0	2	0	0	
ORTHO_09738	0	2	0	0	
ORTHO_09739	0	2	0	0	
ORTHO_09740	0	2	0	0	
ORTHO_09741	0	2	0	0	
ORTHO_09742	0	2	0	0	
ORTHO_09743	0	2	0	0	
ORTHO_09744	0	2	0	0	
ORTHO_09745	0	2	0	0	
ORTHO_09746	0	2	0	0	
ORTHO_09747	0	2	0	0	
ORTHO_09748	0	2	0	0	
ORTHO_09749	0	2	0	0	
ORTHO_09750	0	2	0	0	
ORTHO_09751	0	2	0	0	
ORTHO_09752	0	2	0	0	
ORTHO_09753	0	2	0	0	
ORTHO_09754	0	2	0	0	
ORTHO_09755	0	2	0	0	
ORTHO_09756	0	2	0	0	
ORTHO_09757	0	2	0	0	
ORTHO_09758	0	2	0	0	
ORTHO_09759	0	2	0	0	
ORTHO_09760	0	2	0	0	
ORTHO_09761	1	1	0	0	
ORTHO_09762	0	1	1	0	
ORTHO_09763	1	1	0	0	
ORTHO_09764	1	1	0	0	
ORTHO_09765	1	1	0	0	
ORTHO_09766	1	1	0	0	
ORTHO_09767	1	1	0	0	
ORTHO_09768	0	1	1	0	
ORTHO_09769	0	1	1	0	
ORTHO_09770	0	1	1	0	
ORTHO_09771	1	1	0	0	
ORTHO_09772	1	1	0	0	
ORTHO_09773	1	1	0	0	
ORTHO_09774	1	1	0	0	
ORTHO_09775	0	1	1	0	
ORTHO_09776	1	1	0	0	
ORTHO_09777	1	1	0	0	
ORTHO_09778	0	1	1	0	
ORTHO_09779	1	1	0	0	
ORTHO_09780	1	1	0	0	
ORTHO_09781	1	1	0	0	
ORTHO_09782	1	1	0	0	
ORTHO_09783	0	1	1	0	
ORTHO_09784	1	1	0	0	
ORTHO_09785	1	1	0	0	
ORTHO_09786	1	1	0	0	
ORTHO_09787	0	1	1	0	
ORTHO_09788	1	1	0	0	
ORTHO_09789	1	1	0	0	
ORTHO_09790	1	1	0	0	
ORTHO_09791	0	1	1	0	
ORTHO_09792	1	1	0	0	
ORTHO_09793	1	1	0	0	
ORTHO_09794	1	1	0	0	
ORTHO_09795	1	1	0	0	
ORTHO_09796	0	1	1	0	
ORTHO_09797	1	1	0	0	
ORTHO_09798	1	1	0	0	
ORTHO_09799	1	1	0	0	
ORTHO_09800	1	1	0	0	
ORTHO_09801	1	1	0	0	
ORTHO_09802	1	1	0	0	
ORTHO_09803	1	1	0	0	
ORTHO_09804	0	1	1	0	
ORTHO_09805	1	1	0	0	
ORTHO_09806	0	1	1	0	
ORTHO_09807	0	1	1	0	
ORTHO_09808	0	1	1	0	
ORTHO_09809	1	1	0	0	
ORTHO_09810	1	1	0	0	
ORTHO_09811	0	1	1	0	
ORTHO_09812	1	1	0	0	
ORTHO_09813	1	1	0	0	
ORTHO_09814	0	1	1	0	
ORTHO_09815	1	1	0	0	
ORTHO_09816	1	1	0	0	
ORTHO_09817	0	1	1	0	
ORTHO_09818	1	1	0	0	
ORTHO_09819	1	1	0	0	
ORTHO_09820	1	1	0	0	
ORTHO_09821	0	1	1	0	
ORTHO_09822	1	1	0	0	
ORTHO_09823	1	1	0	0	
ORTHO_09824	1	1	0	0	
ORTHO_09825	1	1	0	0	
ORTHO_09826	0	1	1	0	
ORTHO_09827	1	1	0	0	
ORTHO_09828	0	1	1	0	
ORTHO_09829	1	1	0	0	
ORTHO_09830	0	1	1	0	
ORTHO_09831	1	1	0	0	
ORTHO_09832	1	1	0	0	
ORTHO_09833	0	1	1	0	
ORTHO_09834	1	1	0	0	
ORTHO_09835	1	1	0	0	
ORTHO_09836	1	1	0	0	
ORTHO_09837	1	1	0	0	
ORTHO_09838	0	1	1	0	
ORTHO_09839	0	1	1	0	
ORTHO_09840	1	1	0	0	
ORTHO_09841	0	1	1	0	
ORTHO_09842	1	1	0	0	
ORTHO_09843	1	1	0	0	
ORTHO_09844	0	1	1	0	
ORTHO_09845	1	1	0	0	
ORTHO_09846	1	1	0	0	
ORTHO_09847	1	1	0	0	
ORTHO_09848	0	1	1	0	
ORTHO_09849	1	1	0	0	
ORTHO_09850	1	1	0	0	
ORTHO_09851	1	1	0	0	
ORTHO_09852	0	1	1	0	
ORTHO_09853	1	1	0	0	
ORTHO_09854	1	1	0	0	
ORTHO_09855	1	1	0	0	
ORTHO_09856	1	1	0	0	
ORTHO_09857	0	1	1	0	
ORTHO_09858	1	1	0	0	
ORTHO_09859	1	1	0	0	
ORTHO_09860	0	1	1	0	
ORTHO_09861	0	1	1	0	
ORTHO_09862	1	1	0	0	
ORTHO_09863	1	1	0	0	
ORTHO_09864	1	1	0	0	
ORTHO_09865	0	1	1	0	
ORTHO_09866	0	1	1	0	
ORTHO_09867	1	1	0	0	
ORTHO_09868	0	1	1	0	
ORTHO_09869	0	1	1	0	
ORTHO_09870	1	1	0	0	
ORTHO_09871	1	1	0	0	
ORTHO_09872	1	1	0	0	
ORTHO_09873	1	1	0	0	
ORTHO_09874	1	1	0	0	
ORTHO_09875	1	1	0	0	
ORTHO_09876	0	1	1	0	
